GENE	CHR	START	STOP	NSNPS	NPARAM	N	ZSTAT	P	SYMBOL
ENSG00000182749	1	26187701	26197744	8	3	64942	1.2119	0.11278	PAQR7
ENSG00000117632	1	26210672	26233482	34	7	68124	1.5911	0.05579	STMN1
ENSG00000158006	1	26286258	26324648	97	8	68446	0.48124	0.31517	PAFAH2
ENSG00000158008	1	26346375	26362955	26	7	74219	0.66804	0.25205	EXTL1
ENSG00000158014	1	26363743	26372624	20	3	74219	1.1337	0.12847	SLC30A2
ENSG00000158022	1	26377795	26394927	44	6	70845	1.8564	0.031698	TRIM63
ENSG00000175087	1	26437664	26452034	35	3	70419	1.4025	0.080383	PDIK1L
ENSG00000197245	1	26485511	26489119	11	5	68874	0.95861	0.16888	FAM110D
ENSG00000142684	1	26496362	26498551	10	3	74219	1.0761	0.14094	ZNF593
ENSG00000142675	1	26503894	26516377	29	8	70164	1.1394	0.12728	CNKSR1
ENSG00000188782	1	26517052	26529459	66	10	68874	2.1582	0.015456	CATSPER4
ENSG00000130695	1	26560691	26605299	147	13	70810	0.29886	0.38252	CEP85
ENSG00000142669	1	26605667	26608007	5	2	74219	0.96386	0.16756	SH3BGRL3
ENSG00000158062	1	26607819	26644854	135	12	71699	-0.25236	0.59962	UBXN11
ENSG00000169442	1	26644448	26647014	12	3	54622	-0.16646	0.5661	CD52
ENSG00000176092	1	26648350	26680621	107	15	66905	-2.4268	0.99238	AIM1L
ENSG00000176083	1	26688125	26701013	48	9	71769	-0.14017	0.55574	ZNF683
ENSG00000131914	1	26737269	26756213	38	11	64936	-0.63659	0.7378	LIN28A
ENSG00000117682	1	26758773	26797785	61	15	72244	-0.34112	0.6335	DHDDS
ENSG00000198830	1	26798941	26802463	5	2	74219	-1.2909	0.90163	HMGN2
ENSG00000117676	1	26856252	26901521	97	12	72212	-0.68055	0.75192	RPS6KA1
ENSG00000117713	1	27022524	27108595	126	9	70585	0.67499	0.24984	ARID1A
ENSG00000060642	1	27113963	27124889	16	5	69580	0.35988	0.35947	PIGV
ENSG00000204160	1	27153201	27184093	53	9	69727	1.7461	0.040395	ZDHHC18
ENSG00000175793	1	27189633	27190947	1	1	74219	0.27932	0.39	SFN
ENSG00000142751	1	27202624	27216788	22	5	72817	1.0989	0.1359	GPN2
ENSG00000198746	1	27216979	27226957	14	5	65820	0.85676	0.19579	GPATCH3
ENSG00000090273	1	27226729	27273353	78	13	71167	0.65954	0.25477	NUDC
ENSG00000131910	1	27237980	27240457	5	2	74219	1.7324	0.041605	NR0B2
ENSG00000175707	1	27276053	27286897	13	4	74219	-0.092682	0.53692	C1orf172
ENSG00000253368	1	27320198	27327389	7	3	65820	-0.30017	0.61798	TRNP1
ENSG00000158246	1	27331511	27339327	10	3	71134	-0.056901	0.52269	FAM46B
ENSG00000090020	1	27425306	27493472	82	9	69129	-0.029625	0.51182	SLC9A1
ENSG00000142784	1	27561007	27635110	127	16	66888	-0.50247	0.69233	WDTC1
ENSG00000186501	1	27648651	27662891	33	8	73284	-0.57779	0.7183	TMEM222
ENSG00000142765	1	27668513	27680421	34	11	70221	-0.52089	0.69878	SYTL1
ENSG00000142733	1	27681675	27693383	29	9	71128	-0.045609	0.51819	MAP3K6
ENSG00000142748	1	27695603	27701315	10	6	65254	-0.47807	0.6837	FCN3
ENSG00000174950	1	27705666	27709870	5	2	64963	-2.7102	0.99664	CD164L2
ENSG00000181773	1	27719148	27722318	3	2	63934	1.0887	0.13814	GPR3
ENSG00000158195	1	27730730	27816669	145	11	65909	-0.34948	0.63664	WASF2
ENSG00000126705	1	27860546	27930942	80	13	69966	1.0072	0.15692	AHDC1
ENSG00000000938	1	27938575	27961788	47	9	68887	1.0993	0.13581	FGR
ENSG00000126709	1	27992572	27998729	18	4	52908	-1.8279	0.96621	IFI6
ENSG00000009780	1	28052490	28089633	77	5	69600	0.43328	0.33241	FAM76A
ENSG00000117758	1	28099694	28150963	64	6	67065	0.31117	0.37784	STX12
ENSG00000117751	1	28157289	28178187	31	6	67534	0.26596	0.39514	PPP1R8
ENSG00000130775	1	28199055	28213196	55	11	69943	-1.8629	0.96876	THEMIS2
ENSG00000117748	1	28218035	28241257	62	6	69229	-1.235	0.89159	RPA2
ENSG00000130768	1	28261504	28285668	76	10	73813	-2.1738	0.98514	SMPDL3B
ENSG00000158156	1	28285973	28294607	20	7	73448	0.45042	0.3262	XKR8
ENSG00000158161	1	28296855	28415207	284	21	68082	-1.6651	0.95205	EYA3
ENSG00000169403	1	28473677	28520447	64	15	70694	1.2039	0.11431	PTAFR
ENSG00000126698	1	28525967	28559536	96	12	65906	1.6062	0.054114	DNAJC8
ENSG00000130770	1	28562620	28573417	43	4	71126	1.3515	0.088274	ATPIF1
ENSG00000130766	1	28586038	28609002	52	11	72439	1.4873	0.068469	SESN2
ENSG00000130772	1	28655513	28662476	8	4	72291	0.63475	0.26279	MED18
ENSG00000204138	1	28696114	28826881	432	13	69335	-0.0002302	0.50009	PHACTR4
ENSG00000180198	1	28832455	28865812	92	12	66519	-0.19071	0.57562	RCC1
ENSG00000180098	1	28879597	28905051	52	11	64525	-0.16656	0.56614	TRNAU1AP
ENSG00000120656	1	28915835	28969597	79	14	68033	-0.21396	0.58471	TAF12
ENSG00000188060	1	28918712	28921955	9	5	72505	-0.0096822	0.50386	RAB42
ENSG00000162419	1	28995244	29045865	76	8	67624	0.24669	0.40257	GMEB1
ENSG00000198492	1	29063133	29096287	59	9	67456	0.19352	0.42328	YTHDF2
ENSG00000116329	1	29138654	29190208	180	21	69046	0.3906	0.34805	OPRD1
ENSG00000159023	1	29213603	29446553	488	29	65153	1.1005	0.13555	EPB41
ENSG00000253304	1	29445940	29450447	11	4	67472	1.4447	0.074276	TMEM200B
ENSG00000116350	1	29474255	29508499	74	16	65063	0.54014	0.29455	SRSF4
ENSG00000116353	1	29519385	29557454	96	16	72833	1.1477	0.12556	MECR
ENSG00000060656	1	29563028	29653325	233	33	71046	-1.2715	0.89822	PTPRU
ENSG00000162510	1	31184124	31196434	39	5	66286	0.21175	0.41615	MATN1
ENSG00000162511	1	31205316	31230667	69	21	72068	0.61543	0.26913	LAPTM5
ENSG00000162512	1	31342314	31381608	96	26	62422	-0.29447	0.6158	SDC3
ENSG00000134644	1	31404353	31538838	283	19	69672	0.54519	0.29281	PUM1
ENSG00000084628	1	31652592	31712401	263	15	69173	-0.074041	0.52951	NKAIN1
ENSG00000060688	1	31732417	31769662	103	8	70644	-0.53884	0.705	SNRNP40
ENSG00000121766	1	31769842	31837783	166	11	72953	-0.3245	0.62722	ZCCHC17
ENSG00000121769	1	31838472	31849697	22	8	73518	-1.0638	0.8563	FABP3
ENSG00000168528	1	31882412	31907525	74	9	69830	-0.2431	0.59604	SERINC2
ENSG00000268950	1	31902192	31902614	2	1	74219	0.13253	0.44728	AC114494.1
ENSG00000142910	1	32042116	32053288	22	10	51438	-0.17881	0.57096	TINAGL1
ENSG00000121764	1	32083287	32098119	33	4	72437	-0.18901	0.57496	HCRTR1
ENSG00000162517	1	32095463	32110497	22	4	73518	-0.35649	0.63926	PEF1
ENSG00000084636	1	32117848	32169920	105	19	71685	0.69916	0.24223	COL16A1
ENSG00000121753	1	32192718	32230494	42	9	69652	-1.4531	0.9269	BAI2
ENSG00000134668	1	32256023	32281652	46	11	73884	0.96927	0.16621	SPOCD1
ENSG00000184007	1	32372022	32410457	55	10	64545	-0.88204	0.81112	PTP4A2
ENSG00000121774	1	32479430	32526451	32	19	63495	-0.039136	0.51561	KHDRBS1
ENSG00000121775	1	32537632	32568467	48	8	69259	0.41548	0.33889	TMEM39B
ENSG00000025800	1	32573639	32642169	93	12	69233	-0.020609	0.50822	KPNA6
ENSG00000084652	1	32645287	32663886	32	8	67743	1.1195	0.13147	TXLNA
ENSG00000160050	1	32665987	32670988	4	2	74219	0.88997	0.18674	CCDC28B
ENSG00000160051	1	32671236	32674288	5	1	74219	-0.51894	0.6981	IQCC
ENSG00000222046	1	32674695	32681797	11	5	70012	1.1696	0.12109	DCDC2B
ENSG00000160055	1	32680073	32687972	15	6	71134	0.58956	0.27774	TMEM234
ENSG00000084623	1	32687529	32697205	13	2	71846	0.47763	0.31646	EIF3I
ENSG00000183615	1	32712834	32714457	2	1	74219	1.2633	0.10324	FAM167B
ENSG00000182866	1	32716840	32751766	45	18	66658	0.30738	0.37928	LCK
ENSG00000116478	1	32757687	32799236	26	15	69584	0.16442	0.4347	HDAC1
ENSG00000162526	1	32817122	32829913	6	4	61849	1.0036	0.15779	TSSK3
ENSG00000225828	1	32826871	32829879	1	1	74219	-1.7991	0.964	FAM229A
ENSG00000160058	1	32830704	32860332	23	12	70992	1.4631	0.071714	BSDC1
ENSG00000254553	1	32930658	33066393	301	11	71446	-0.70401	0.75929	RP1-27O5.3
ENSG00000273274	1	32930670	32962287	35	9	64855	-0.11041	0.54396	ZBTB8B
ENSG00000160062	1	33005028	33071540	178	10	72448	-0.80477	0.78952	ZBTB8A
ENSG00000176261	1	33065773	33116504	129	8	71029	0.76275	0.22281	ZBTB8OS
ENSG00000162521	1	33116743	33151812	84	5	66669	0.75956	0.22376	RBBP4
ENSG00000162520	1	33145507	33169197	58	4	63550	0.80403	0.21069	SYNC
ENSG00000162522	1	33207486	33240571	58	16	70380	0.26385	0.39595	KIAA1522
ENSG00000134684	1	33240840	33283754	82	11	71316	-0.59282	0.72335	YARS
ENSG00000116497	1	33282368	33324476	64	11	71418	-0.21888	0.58663	S100PBP
ENSG00000160097	1	33327869	33338083	11	4	74219	-1.1072	0.86589	FNDC5
ENSG00000121905	1	33351595	33364042	19	6	68030	-0.60566	0.72763	HPCA
ENSG00000121900	1	33360195	33367039	8	2	74219	-2.11	0.98257	TMEM54
ENSG00000116514	1	33402046	33430286	57	8	70583	-0.79514	0.78673	RNF19B
ENSG00000267885	1	33439268	33439642	1	1	15427	2.3051	0.01058	FKSG48
ENSG00000004455	1	33473585	33546597	124	12	72050	0.40908	0.34124	AK2
ENSG00000142920	1	33546705	33586131	56	14	66870	0.42242	0.33636	ADC
ENSG00000116525	1	33611003	33647660	81	6	68186	-0.36812	0.64361	TRIM62
ENSG00000160094	1	33722146	33766320	84	13	71752	0.48559	0.31363	ZNF362
ENSG00000184389	1	33772367	33786699	47	10	68887	-1.5678	0.94154	A3GALT2
ENSG00000134686	1	33789224	33896653	339	21	71418	-0.60691	0.72804	PHC2
ENSG00000121903	1	33938246	33962107	54	7	72845	-0.91471	0.81983	ZSCAN20
ENSG00000121904	1	33979609	34631443	1964	174	69971	1.1325	0.12872	CSMD2
ENSG00000176256	1	34326076	34330392	10	5	66797	-0.35625	0.63917	HMGB4
ENSG00000142698	1	34632484	34684732	199	28	70785	1.2907	0.098396	C1orf94
ENSG00000163866	1	35178338	35325417	600	68	69151	-0.45128	0.67411	SMIM12
ENSG00000189280	1	35220648	35224113	8	3	74219	-0.91986	0.82118	GJB5
ENSG00000189433	1	35225342	35229325	18	9	72505	-0.56886	0.71527	GJB4
ENSG00000188910	1	35246790	35251970	16	6	74219	-0.028671	0.51144	GJB3
ENSG00000187513	1	35258599	35261348	13	4	68510	-0.46417	0.67874	GJA4
ENSG00000116544	1	35331037	35395186	112	31	70768	0.89984	0.1841	DLGAP3
ENSG00000271741	1	35447134	35497342	92	4	70521	1.1169	0.13202	RP11-244H3.4
ENSG00000243749	1	35447136	35450954	8	2	74219	0.89315	0.18589	ZMYM6NB
ENSG00000163867	1	35449523	35497569	87	4	70308	1.1321	0.1288	ZMYM6
ENSG00000197056	1	35525387	35581460	80	10	70701	0.50913	0.30533	ZMYM1
ENSG00000116560	1	35641979	35658749	23	2	74219	-1.4162	0.92164	SFPQ
ENSG00000146463	1	35734568	35887659	189	15	69343	-1.2496	0.89427	ZMYM4
ENSG00000142687	1	35899091	36023551	148	17	69979	-0.58541	0.72086	KIAA0319L
ENSG00000020129	1	36023074	36032875	9	2	74219	-0.53759	0.70457	NCDN
ENSG00000116819	1	36038971	36060929	22	7	66202	-0.43846	0.66947	TFAP2E
ENSG00000126067	1	36067185	36107445	28	9	69915	0.13697	0.44553	PSMB2
ENSG00000142686	1	36179476	36185073	8	3	74219	1.4794	0.069518	C1orf216
ENSG00000092853	1	36185819	36235568	55	8	73658	1.3509	0.088368	CLSPN
ENSG00000134698	1	36273773	36323491	67	13	71543	1.3728	0.084908	AGO4
ENSG00000092847	1	36335409	36395211	55	10	71520	1.6611	0.048344	AGO1
ENSG00000126070	1	36396319	36538101	127	15	67594	1.2833	0.099699	AGO3
ENSG00000092850	1	36549676	36553876	3	1	74219	1.1708	0.12085	TEKT2
ENSG00000116863	1	36554476	36559533	4	2	70362	1.7382	0.041092	ADPRHL2
ENSG00000171812	1	36560837	36590821	62	10	68482	0.36278	0.35838	COL8A2
ENSG00000054116	1	36602173	36615098	23	4	72878	0.73488	0.23121	TRAPPC3
ENSG00000116871	1	36621180	36646450	29	6	67605	1.1729	0.12043	MAP7D1
ENSG00000054118	1	36690017	36770958	115	11	63944	-0.45489	0.67541	THRAP3
ENSG00000214193	1	36771988	36790484	22	7	71547	0.23946	0.40537	SH3D21
ENSG00000142694	1	36787632	36789755	3	1	74219	-0.57068	0.71589	EVA1B
ENSG00000116883	1	36789335	36794822	16	5	71326	-0.12475	0.54964	RP11-268J15.5
ENSG00000196182	1	36805225	36851497	67	9	66048	-0.15067	0.55988	STK40
ENSG00000181817	1	36856839	36863493	38	5	72672	-1.0896	0.86206	LSM10
ENSG00000116885	1	36881428	36916086	152	9	72551	-0.73088	0.76757	OSCP1
ENSG00000116898	1	36921319	36930038	43	7	71126	-0.70206	0.75868	MRPS15
ENSG00000119535	1	36931644	36948879	44	11	68874	-0.11511	0.54582	CSF3R
ENSG00000163873	1	37261128	37499730	572	60	67335	-0.40551	0.65745	GRIK3
ENSG00000163874	1	37940153	37949980	15	6	70300	-0.87175	0.80833	ZC3H12A
ENSG00000163875	1	37958176	37980375	78	14	69499	0.073068	0.47088	MEAF6
ENSG00000163877	1	38000050	38019903	46	10	74219	-0.1334	0.55306	SNIP1
ENSG00000163879	1	38022520	38032458	32	8	68225	-0.04337	0.5173	DNALI1
ENSG00000134697	1	38032417	38061536	70	12	71479	0.074752	0.47021	GNL2
ENSG00000169218	1	38076951	38100595	68	13	72263	0.70717	0.23973	RSPO1
ENSG00000116922	1	38147242	38157914	47	6	65729	-0.48285	0.6854	C1orf109
ENSG00000134690	1	38158090	38175391	50	9	72735	0.064325	0.47436	CDCA8
ENSG00000183317	1	38179552	38230805	199	22	70301	1.411	0.079115	EPHA10
ENSG00000185090	1	38259474	38266809	7	4	63616	1.2946	0.097723	MANEAL
ENSG00000196449	1	38268616	38273857	11	3	52840	1.1768	0.11963	YRDC
ENSG00000197982	1	38272651	38275126	1	1	74219	1.0015	0.1583	C1orf122
ENSG00000188786	1	38275239	38325292	87	17	69954	1.7734	0.038079	MTF1
ENSG00000230610	1	38292232	38293886	2	1	74219	-0.24355	0.59621	AL929472.1
ENSG00000204084	1	38326369	38412729	217	25	63826	1.4967	0.067237	INPP5B
ENSG00000183431	1	38422647	38456593	106	14	64881	1.2342	0.10856	SF3A3
ENSG00000183386	1	38462442	38471278	16	8	73255	-0.2143	0.58484	FHL3
ENSG00000183520	1	38474930	38490496	32	13	72382	-0.89325	0.81414	UTP11L
ENSG00000185668	1	38509523	38512450	4	2	66506	-0.69145	0.75536	POU3F1
ENSG00000116954	1	39303870	39325495	59	13	69972	-0.19291	0.57649	RRAGC
ENSG00000214114	1	39328636	39347289	50	10	72118	0.13616	0.44585	MYCBP
ENSG00000131233	1	39330175	39347289	49	9	72075	0.15893	0.43686	GJA9
ENSG00000158315	1	39351479	39407471	212	30	69418	-0.40345	0.65669	RHBDL2
ENSG00000174574	1	39456895	39471731	53	7	69491	-0.19557	0.57753	AKIRIN1
ENSG00000168653	1	39491990	39500308	38	6	65671	-0.49201	0.68864	NDUFS5
ENSG00000127603	1	39546988	39952849	870	33	69157	-0.73162	0.7678	MACF1
ENSG00000255103	1	39876151	39882154	13	5	63987	0.18848	0.42525	KIAA0754
ENSG00000183682	1	39957318	39991607	100	20	58470	-0.38204	0.64878	BMP8A
ENSG00000090621	1	40026488	40042462	36	10	73362	-0.32001	0.62552	PABPC4
ENSG00000163909	1	40089825	40105617	40	15	69810	-0.47916	0.68409	HEYL
ENSG00000116981	1	40124793	40137710	17	6	70761	-0.93771	0.8258	NT5C1A
ENSG00000116983	1	40144320	40157361	76	13	69578	-0.02803	0.51118	HPCAL4
ENSG00000084072	1	40157854	40229586	215	38	68808	-1.4509	0.92659	PPIE
ENSG00000116985	1	40222854	40254533	138	20	60789	-1.4756	0.92998	BMP8B
ENSG00000198754	1	40235195	40237020	2	1	15427	-0.96526	0.83279	OXCT2
ENSG00000043514	1	40306723	40349183	122	14	71201	-0.26697	0.60526	TRIT1
ENSG00000116990	1	40361098	40367928	14	7	74219	-0.8185	0.79346	MYCL
ENSG00000168389	1	40420802	40435638	20	10	63858	-1.3329	0.90871	MFSD2A
ENSG00000131236	1	40505905	40538321	118	9	72095	1.8419	0.032742	CAP1
ENSG00000131238	1	40538379	40563375	91	10	72281	1.6694	0.047519	PPT1
ENSG00000117000	1	40627045	40706593	106	18	71155	0.62089	0.26734	RLF
ENSG00000188800	1	40711619	40717363	8	5	74219	0.45483	0.32462	TMCO2
ENSG00000084073	1	40723779	40759856	43	10	72134	0.064241	0.47439	ZMPSTE24
ENSG00000049089	1	40766159	40783488	67	11	72004	-1.1049	0.86541	COL9A2
ENSG00000084070	1	40810522	40888998	199	32	70286	0.33568	0.36856	SMAP2
ENSG00000187801	1	40915774	40929390	52	16	70530	0.88512	0.18805	ZFP69B
ENSG00000187815	1	40942887	40962015	59	13	66982	-1.2964	0.90258	ZFP69
ENSG00000164002	1	40974413	40982228	31	7	74219	-0.87053	0.80799	EXO5
ENSG00000117010	1	40997233	41013841	60	9	72002	-0.2423	0.59572	ZNF684
ENSG00000117016	1	41086351	41131329	125	18	73232	1.7195	0.042764	RIMS3
ENSG00000066136	1	41157320	41237275	211	20	71213	0.86842	0.19258	NFYC
ENSG00000117013	1	41249684	41306124	194	41	71780	-0.38891	0.65133	KCNQ4
ENSG00000179862	1	41326729	41328018	10	3	62461	-0.0010375	0.50041	CITED4
ENSG00000171793	1	41445007	41478235	98	21	70905	0.21661	0.41425	CTPS1
ENSG00000171790	1	41481269	41488909	30	8	73705	1.2458	0.10643	SLFNL1
ENSG00000010803	1	41492872	41707826	582	25	71317	0.49353	0.31082	SCMH1
ENSG00000204060	1	41827594	41849262	67	14	70479	-1.2425	0.89298	FOXO6
ENSG00000127129	1	41944446	41950344	19	6	70313	-0.41787	0.66198	EDN2
ENSG00000127124	1	41972036	42501596	1439	59	70057	-1.5568	0.94024	HIVEP3
ENSG00000044012	1	42619092	42621495	9	4	70791	0.13762	0.44527	GUCA2B
ENSG00000197273	1	42628362	42630389	5	3	71134	0.16235	0.43552	GUCA2A
ENSG00000198815	1	42642210	42801548	317	14	65183	1.1832	0.11836	FOXJ3
ENSG00000177181	1	42846466	42888249	151	9	70019	-0.64754	0.74136	RIMKLA
ENSG00000066185	1	42896000	42921938	91	9	71942	0.52072	0.30128	ZMYND12
ENSG00000127125	1	42921788	42939056	35	5	72098	0.42956	0.33376	PPCS
ENSG00000186409	1	42929001	43120335	608	20	70963	0.67258	0.25061	CCDC30
ENSG00000171960	1	43124096	43142429	34	9	74219	-0.54327	0.70653	PPIH
ENSG00000065978	1	43148098	43168020	39	12	67793	0.053025	0.47886	YBX1
ENSG00000164007	1	43198764	43205925	18	5	74219	0.38989	0.34831	CLDN19
ENSG00000117385	1	43212006	43232755	53	13	65054	1.3236	0.092815	LEPRE1
ENSG00000164008	1	43232940	43263968	46	10	70992	-0.00046541	0.50019	C1orf50
ENSG00000177868	1	43272723	43282954	30	8	67311	-0.18072	0.57171	CCDC23
ENSG00000164010	1	43282795	43310660	48	11	70223	-0.83997	0.79954	ERMAP
ENSG00000164011	1	43312280	43318148	4	2	74219	-1.2522	0.89475	ZNF691
ENSG00000117394	1	43391052	43424530	130	17	69911	-0.71578	0.76294	SLC2A1
ENSG00000186973	1	43610824	43622067	45	8	70300	-1.1786	0.88073	FAM183A
ENSG00000117395	1	43629846	43736607	409	31	69461	-1.6933	0.9548	EBNA1BP2
ENSG00000243710	1	43637820	43720029	329	27	68981	-1.4078	0.9204	WDR65
ENSG00000179178	1	43735665	43739673	10	6	68340	-2.3035	0.98937	TMEM125
ENSG00000253313	1	43747554	43751288	6	3	74219	-1.0607	0.8556	C1orf210
ENSG00000066056	1	43766664	43788779	34	5	68124	0.04261	0.48301	TIE1
ENSG00000117400	1	43803478	43818443	14	4	74219	0.51999	0.30154	MPL
ENSG00000117399	1	43824626	43828874	5	3	74219	0.49748	0.30943	CDC20
ENSG00000066322	1	43829068	43833696	8	5	70362	-0.25609	0.60106	ELOVL1
ENSG00000159479	1	43849588	43855479	4	2	74219	2.3236	0.010073	MED8
ENSG00000198198	1	43855553	43918321	99	10	72720	0.21867	0.41346	SZT2
ENSG00000178922	1	43916824	43919660	7	3	74219	-1.0479	0.85266	HYI
ENSG00000142949	1	43990858	44089343	257	16	69284	0.72637	0.23381	PTPRF
ENSG00000066135	1	44115829	44171186	84	13	72784	0.97685	0.16432	KDM4A
ENSG00000126091	1	44171495	44396831	556	23	69027	1.0826	0.1395	ST3GAL3
ENSG00000117407	1	44398992	44402913	10	3	74219	0.37378	0.35428	ARTN
ENSG00000117408	1	44412611	44433694	32	5	74219	-0.45806	0.67654	IPO13
ENSG00000132768	1	44435672	44439041	3	1	74219	-1.6789	0.95342	DPH2
ENSG00000117410	1	44440159	44443967	8	4	74219	-0.41058	0.65931	ATP6V0B
ENSG00000117411	1	44444615	44456840	20	6	71279	0.10102	0.45977	B4GALT2
ENSG00000159214	1	44457031	44462200	9	3	74219	-0.48437	0.68594	CCDC24
ENSG00000196517	1	44457172	44497139	89	20	66433	-0.29644	0.61655	SLC6A9
ENSG00000171872	1	44584522	44600812	52	13	70530	-0.45285	0.67467	KLF17
ENSG00000178028	1	44679127	44686353	11	4	74219	-0.85777	0.80449	DMAP1
ENSG00000117419	1	44686742	44820932	214	23	70967	-1.2952	0.90237	ERI3
ENSG00000187147	1	44870866	45117396	714	78	71697	0.63364	0.26316	RNF220
ENSG00000126106	1	45100910	45140227	87	8	70663	1.8221	0.034219	TMEM53
ENSG00000198520	1	45140364	45191263	101	33	62243	0.84353	0.19947	C1orf228
ENSG00000142945	1	45205490	45233439	59	9	71965	-0.96083	0.83168	KIF2C
ENSG00000142937	1	45240923	45244451	6	3	71648	0.364	0.35793	RPS8
ENSG00000142959	1	45249257	45253377	2	1	74219	-0.44188	0.67071	BEST4
ENSG00000173846	1	45265897	45271662	9	3	65972	-0.84742	0.80162	PLK3
ENSG00000188396	1	45271585	45272957	4	2	70362	-0.43909	0.6697	TCTEX1D4
ENSG00000222009	1	45274154	45281257	15	4	62461	-0.26456	0.60432	BTBD19
ENSG00000117425	1	45285516	45308735	54	8	70381	-0.023255	0.50928	PTCH2
ENSG00000070785	1	45316450	45452282	382	14	68421	-0.50652	0.69375	EIF2B3
ENSG00000126107	1	45468212	45477001	23	5	65209	-0.07638	0.53044	HECTD3
ENSG00000126088	1	45477819	45481247	7	3	72015	0.66484	0.25308	UROD
ENSG00000162415	1	45482071	45771881	627	26	67317	1.3613	0.086703	ZSWIM5
ENSG00000132781	1	45794835	45806142	18	7	67687	-0.084499	0.53367	MUTYH
ENSG00000132773	1	45805342	45809647	5	3	74219	-1.1784	0.88068	TOE1
ENSG00000070759	1	45809555	45956872	253	15	69891	0.11722	0.45334	TESK2
ENSG00000236624	1	45959538	45965751	11	3	68874	1.1967	0.11571	CCDC163P
ENSG00000132763	1	45965725	45976739	19	5	71125	0.35328	0.36194	MMACHC
ENSG00000117450	1	45976708	45988719	40	5	69038	0.38018	0.3519	PRDX1
ENSG00000117448	1	46016215	46035721	42	7	67151	0.37828	0.35261	AKR1A1
ENSG00000132780	1	46049518	46084566	50	7	71250	0.95203	0.17054	NASP
ENSG00000159588	1	46085716	46089729	11	2	67472	1.0004	0.15855	CCDC17
ENSG00000159592	1	46092976	46153785	130	8	69674	0.89987	0.18409	GPBP1L1
ENSG00000159596	1	46152886	46160115	13	2	69697	0.5514	0.29068	TMEM69
ENSG00000197429	1	46159996	46216322	126	7	62753	0.81769	0.20677	IPP
ENSG00000086015	1	46252659	46501796	534	13	69862	0.76559	0.22196	MAST2
ENSG00000117461	1	46505812	46642160	242	19	71586	0.47511	0.31736	PIK3R3
ENSG00000117472	1	46640745	46651630	12	4	68034	0.23969	0.40528	TSPAN1
ENSG00000085998	1	46654354	46685977	50	10	69766	0.97045	0.16591	POMGNT1
ENSG00000171357	1	46669006	46686933	28	11	68367	1.2817	0.09997	LURAP1
ENSG00000085999	1	46713360	46744145	39	12	69301	1.7426	0.0407	RAD54L
ENSG00000132128	1	46726868	46769280	43	12	67674	1.9582	0.025103	LRRC41
ENSG00000173660	1	46769303	46782448	26	9	66842	1.8262	0.033912	UQCRH
ENSG00000117481	1	46805849	46830824	188	4	70466	1.1665	0.12171	NSUN4
ENSG00000117480	1	46859937	46879520	37	9	69035	1.1058	0.13442	FAAH
ENSG00000197587	1	46972668	46979898	22	6	70845	-0.69725	0.75718	DMBX1
ENSG00000162456	1	47011316	47017199	15	4	74219	-1.2994	0.90309	KNCN
ENSG00000079277	1	47023090	47082515	127	14	71540	-2.1268	0.98328	MKNK1
ENSG00000142961	1	47073387	47082563	21	3	69950	-1.036	0.84989	MOB3C
ENSG00000123472	1	47098409	47139539	83	6	68145	-0.18545	0.57356	ATPAF1
ENSG00000159658	1	47124366	47184824	128	9	69242	-0.54475	0.70704	EFCAB14
ENSG00000186118	1	47134527	47139266	8	3	63013	-1.5293	0.9369	TEX38
ENSG00000142973	1	47223510	47285085	186	30	63840	-0.17042	0.56766	CYP4B1
ENSG00000187048	1	47394849	47407156	42	5	55654	0.54547	0.29271	CYP4A11
ENSG00000186377	1	47427036	47516423	191	18	69344	0.80592	0.21014	CYP4X1
ENSG00000186160	1	47533160	47583991	188	7	58106	0.1513	0.43987	CYP4Z1
ENSG00000162365	1	47603107	47615413	53	6	62017	-0.24577	0.59707	CYP4A22
ENSG00000162366	1	47649265	47656716	17	7	69853	-1.1278	0.87031	PDZK1IP1
ENSG00000162367	1	47681962	47697892	34	7	74219	-0.01701	0.50679	TAL1
ENSG00000123473	1	47715811	47779819	167	11	68661	-0.49933	0.69123	STIL
ENSG00000162368	1	47799469	47844511	115	11	69484	-0.84872	0.80198	CMPK1
ENSG00000186790	1	47881744	47883723	4	2	74219	0.41372	0.33954	FOXE3
